,Unnamed: 0,game_id,player_id,civilization,won,victory_type,score,cities,population,territory,gold,gold_per_turn,happiness_percentage,science_per_turn,culture_per_turn,faith_per_turn,tourism_per_turn,technologies,chosen_ancient_policy,predicted_ancient_policy
9071,9071,c59d9c33-f6ed-47c2-8ead-e5d95f4fc9e5,4,Mongolia,False,Diplomatic,100,1,4,13,90,6.0,100,7,3,2,0,5,Authority,Authority
9072,9072,c6b6ba87-7566-4eb5-9f0c-a9d5e4a70052,1,Rome,True,Domination,185,2,10,25,33,3.0,70,8,7,4,0,6,Authority,Authority
9073,9073,c6b6ba87-7566-4eb5-9f0c-a9d5e4a70052,2,Portugal,False,Domination,66,1,6,12,15,9.0,83,8,3,0,0,4,Progress,Tradition
9074,9074,c6b6ba87-7566-4eb5-9f0c-a9d5e4a70052,3,Germany,False,Domination,134,1,6,13,47,5.0,100,8,6,2,0,5,Authority,Authority
9075,9075,c6b6ba87-7566-4eb5-9f0c-a9d5e4a70052,4,Persia,False,Domination,105,1,6,13,61,3.0,100,8,3,0,0,5,Authority,Authority
9076,9076,c7211166-3733-4ce6-a478-7ba3240673df,1,Portugal,True,Cultural,106,1,5,13,23,4.0,100,7,3,2,0,5,Progress,Progress
9077,9077,c7211166-3733-4ce6-a478-7ba3240673df,2,Sweden,False,Cultural,99,1,3,13,117,2.0,100,7,4,2,0,5,Authority,Tradition
9078,9078,c7211166-3733-4ce6-a478-7ba3240673df,3,Byzantium,False,Cultural,89,1,4,13,56,11.0,100,7,3,3,0,3,Progress,Authority
9079,9079,c7211166-3733-4ce6-a478-7ba3240673df,4,Morocco,False,Cultural,102,1,6,13,55,7.0,100,8,6,2,0,4,Tradition,Authority
9080,9080,caa7718c-1543-47c2-8fef-48250b17dc70,1,Japan,False,Domination,134,2,6,20,58,6.0,100,8,3,2,0,6,Authority,Authority
9081,9081,caa7718c-1543-47c2-8fef-48250b17dc70,2,The Maya,False,Domination,97,1,6,14,80,5.0,100,8,6,2,0,4,Tradition,Authority
9082,9082,caa7718c-1543-47c2-8fef-48250b17dc70,3,Germany,False,Domination,109,1,6,9,47,6.0,100,8,3,0,0,6,Authority,Tradition
9083,9083,caa7718c-1543-47c2-8fef-48250b17dc70,4,Spain,True,Domination,99,1,4,9,26,3.0,100,7,3,3,0,5,Authority,Authority
9084,9084,cac6f58a-4832-4623-ba5c-2629cf00473c,1,Spain,False,Science,111,2,7,16,99,13.0,100,9,6,4,0,3,Tradition,Authority
9085,9085,cac6f58a-4832-4623-ba5c-2629cf00473c,2,Austria,True,Science,110,1,7,17,54,5.0,85,8,6,0,0,4,Tradition,Authority
9086,9086,cac6f58a-4832-4623-ba5c-2629cf00473c,3,Ethiopia,False,Science,102,1,5,17,71,3.0,100,8,5,6,0,4,Tradition,Authority
9087,9087,cac6f58a-4832-4623-ba5c-2629cf00473c,4,Polynesia,False,Science,106,1,8,13,63,9.0,93,9,9,0,0,4,Tradition,Authority
9088,9088,cb692259-36d0-4658-b620-f8b6d6e02b53,1,Assyria,False,Science,106,1,7,13,69,5.0,100,8,6,2,0,4,Tradition,Tradition
9089,9089,cb692259-36d0-4658-b620-f8b6d6e02b53,2,Carthage,False,Science,98,1,5,13,21,5.0,100,7,3,0,0,4,Progress,Authority
9090,9090,cb692259-36d0-4658-b620-f8b6d6e02b53,3,Korea,True,Science,95,1,3,13,14,6.0,100,7,3,2,0,4,Progress,Tradition
9091,9091,cb692259-36d0-4658-b620-f8b6d6e02b53,4,Sweden,False,Science,93,1,4,13,60,5.0,100,7,3,3,0,4,Authority,Authority
9092,9092,cce9d67b-e5c1-487f-a270-973f1afb523f,1,The Inca,False,Domination,90,1,6,13,61,3.0,100,8,6,2,0,3,Tradition,Progress
9093,9093,cce9d67b-e5c1-487f-a270-973f1afb523f,2,Assyria,False,Domination,125,2,7,16,23,4.0,100,8,3,0,0,5,Authority,Tradition
9094,9094,cce9d67b-e5c1-487f-a270-973f1afb523f,3,Austria,True,Domination,103,1,4,13,51,7.0,100,7,3,2,0,5,Progress,Authority
9095,9095,cce9d67b-e5c1-487f-a270-973f1afb523f,4,Ethiopia,False,Domination,97,1,7,9,68,6.0,100,9,7,7,0,4,Tradition,Authority
9096,9096,d1a4bb2d-ec54-4a00-8e1a-0c2ff5812e5d,1,The Netherlands,True,Cultural,79,1,5,9,170,12.0,100,7,8,2,0,2,Tradition,Authority
9097,9097,d1a4bb2d-ec54-4a00-8e1a-0c2ff5812e5d,2,Siam,False,Cultural,104,1,7,17,78,9.0,92,8,6,2,0,4,Tradition,Authority
9098,9098,d1a4bb2d-ec54-4a00-8e1a-0c2ff5812e5d,3,Babylon,False,Cultural,81,1,4,9,17,5.0,100,7,3,2,0,3,Progress,Authority
9099,9099,d1a4bb2d-ec54-4a00-8e1a-0c2ff5812e5d,4,Venice,False,Cultural,85,1,4,9,47,5.0,100,7,3,2,0,3,Progress,Tradition
9100,9100,d1cdefbc-af24-485a-a6f7-6f23427756b9,1,Spain,False,Cultural,91,1,6,9,64,9.0,100,8,6,5,0,3,Tradition,Authority
9101,9101,d1cdefbc-af24-485a-a6f7-6f23427756b9,2,Sweden,False,Cultural,133,2,6,24,29,7.0,100,7,3,3,0,5,Authority,Authority
9102,9102,d1cdefbc-af24-485a-a6f7-6f23427756b9,3,Persia,True,Cultural,144,2,8,24,22,4.0,75,8,3,0,0,6,Authority,Authority
9103,9103,d1cdefbc-af24-485a-a6f7-6f23427756b9,4,Greece,False,Cultural,103,1,7,13,15,5.0,92,8,6,2,0,4,Tradition,Authority
9104,9104,d1ce8c7e-3f6c-4807-83d1-6913f350add2,1,Venice,False,Domination,122,1,5,13,22,5.0,100,11,3,0,0,4,Progress,Tradition
9105,9105,d1ce8c7e-3f6c-4807-83d1-6913f350add2,2,Songhai,True,Domination,106,1,5,13,43,5.0,100,7,3,3,0,5,Authority,Authority
9106,9106,d1ce8c7e-3f6c-4807-83d1-6913f350add2,3,The Maya,False,Domination,98,1,4,19,48,4.0,100,7,3,2,0,3,Progress,Authority
9107,9107,d1ce8c7e-3f6c-4807-83d1-6913f350add2,4,Russia,False,Domination,99,1,5,14,61,5.0,100,7,3,2,0,4,Progress,Authority
9108,9108,d203eefd-419c-4a21-b147-e867e02afba2,1,Carthage,False,Cultural,99,1,7,9,74,6.0,100,8,6,0,0,4,Tradition,Tradition
9109,9109,d203eefd-419c-4a21-b147-e867e02afba2,2,The Iroquois,False,Cultural,103,1,4,13,55,6.0,100,7,3,3,0,5,Authority,Authority
9110,9110,d203eefd-419c-4a21-b147-e867e02afba2,3,Arabia,True,Cultural,97,1,5,13,34,9.0,100,7,3,0,0,4,Progress,Progress
9111,9111,d203eefd-419c-4a21-b147-e867e02afba2,4,Babylon,False,Cultural,90,1,4,9,31,7.0,100,7,3,3,0,4,Progress,Authority
9112,9112,d2507b47-a9d2-41fa-bf01-73c09c8449bf,1,Polynesia,True,Cultural,96,1,6,9,86,4.0,100,8,6,2,0,4,Tradition,Authority
9113,9113,d2507b47-a9d2-41fa-bf01-73c09c8449bf,2,The Inca,False,Cultural,49,1,4,8,60,6.0,100,7,3,2,0,3,Progress,Progress
9114,9114,d2507b47-a9d2-41fa-bf01-73c09c8449bf,3,Assyria,False,Cultural,102,1,5,13,93,3.0,100,7,3,2,0,5,Authority,Authority
9115,9115,d2507b47-a9d2-41fa-bf01-73c09c8449bf,4,Russia,False,Cultural,94,1,4,10,26,4.0,100,7,3,2,0,4,Progress,Authority
9116,9116,d2ba4091-9db5-49e1-acbf-97222dd0727c,1,India,False,Domination,92,1,6,9,55,9.0,100,8,7,3,0,3,Tradition,Authority
9117,9117,d2ba4091-9db5-49e1-acbf-97222dd0727c,2,Persia,True,Domination,116,1,7,17,57,6.0,92,9,3,0,0,5,Authority,Authority
9118,9118,d2ba4091-9db5-49e1-acbf-97222dd0727c,3,Denmark,False,Domination,102,1,5,13,70,10.0,100,7,3,4,0,5,Authority,Tradition
9119,9119,d2ba4091-9db5-49e1-acbf-97222dd0727c,4,Rome,False,Domination,95,1,5,9,122,5.0,100,8,3,1,0,4,Authority,Authority
9120,9120,d4594d5e-c250-45e4-b5a8-2ef1c930adfd,1,Ethiopia,False,Cultural,105,1,6,17,67,3.0,100,8,6,6,0,4,Tradition,Authority
9121,9121,d4594d5e-c250-45e4-b5a8-2ef1c930adfd,2,Byzantium,False,Cultural,109,1,7,13,71,6.0,100,8,6,0,0,5,Tradition,Tradition
9122,9122,d4594d5e-c250-45e4-b5a8-2ef1c930adfd,3,France,False,Cultural,105,1,4,13,57,5.0,100,7,3,2,0,5,Authority,Authority
9123,9123,d4594d5e-c250-45e4-b5a8-2ef1c930adfd,4,Morocco,True,Cultural,99,1,7,9,98,10.0,100,8,6,3,0,4,Tradition,Authority
9124,9124,d4cb280c-b09e-4707-b04d-cc186c6ed501,1,Venice,False,Cultural,95,1,7,9,68,8.0,100,8,7,2,0,4,Tradition,Tradition
9125,9125,d4cb280c-b09e-4707-b04d-cc186c6ed501,2,Austria,True,Cultural,92,1,6,9,26,6.0,100,8,6,2,0,3,Tradition,Authority
9126,9126,d4cb280c-b09e-4707-b04d-cc186c6ed501,3,Rome,False,Cultural,99,1,5,9,7,6.0,100,7,3,3,0,5,Authority,Tradition
9127,9127,d4cb280c-b09e-4707-b04d-cc186c6ed501,4,Ethiopia,False,Cultural,93,1,5,9,48,9.0,100,7,3,2,0,4,Progress,Authority
9128,9128,d65da3d5-c0b8-4508-9f08-7aa7f02ee10d,1,Assyria,False,Cultural,106,1,7,13,10,5.0,92,8,6,2,0,4,Tradition,Tradition
9129,9129,d65da3d5-c0b8-4508-9f08-7aa7f02ee10d,2,Babylon,False,Cultural,103,1,5,13,11,4.0,100,7,3,0,0,5,Progress,Authority
9130,9130,d65da3d5-c0b8-4508-9f08-7aa7f02ee10d,3,China,False,Cultural,97,1,6,13,50,4.0,100,8,6,2,0,4,Tradition,Progress
9131,9131,d65da3d5-c0b8-4508-9f08-7aa7f02ee10d,4,Portugal,True,Cultural,88,1,4,9,69,6.0,100,7,3,2,0,4,Progress,Progress
9132,9132,d6c57013-c4b7-41d7-a1e2-2ebd3864b21f,1,Byzantium,False,Domination,99,1,7,9,34,4.0,100,9,6,2,0,4,Tradition,Tradition
9133,9133,d6c57013-c4b7-41d7-a1e2-2ebd3864b21f,2,China,True,Domination,94,1,5,9,72,8.0,100,7,3,0,0,4,Progress,Progress
9134,9134,d6c57013-c4b7-41d7-a1e2-2ebd3864b21f,3,Sweden,False,Domination,115,1,5,13,69,7.0,100,7,3,3,0,6,Authority,Tradition
9135,9135,d6c57013-c4b7-41d7-a1e2-2ebd3864b21f,4,Denmark,False,Domination,99,1,5,12,108,5.0,100,7,3,2,0,4,Authority,Tradition
9136,9136,d77ddb00-20b3-46ba-a9b5-431fa52c839a,1,Byzantium,False,Domination,106,1,8,13,96,8.0,81,8,7,2,0,4,Tradition,Tradition
9137,9137,d77ddb00-20b3-46ba-a9b5-431fa52c839a,2,Arabia,False,Domination,94,1,5,9,68,6.0,100,7,3,0,0,4,Progress,Progress
9138,9138,d77ddb00-20b3-46ba-a9b5-431fa52c839a,3,Russia,False,Domination,90,1,4,9,81,6.0,100,7,3,3,0,4,Progress,Authority
9139,9139,d77ddb00-20b3-46ba-a9b5-431fa52c839a,4,The Iroquois,True,Domination,109,1,5,17,33,5.0,100,7,3,2,0,5,Authority,Authority
9140,9140,d84ebe55-dcc1-4be1-b2b3-f9297cf91e21,1,Japan,True,Domination,97,1,6,9,47,7.0,100,8,6,2,0,4,Tradition,Authority
9141,9141,d84ebe55-dcc1-4be1-b2b3-f9297cf91e21,2,Denmark,False,Domination,128,2,6,20,26,6.0,100,8,3,0,0,5,Authority,Tradition
9142,9142,d84ebe55-dcc1-4be1-b2b3-f9297cf91e21,3,Egypt,False,Domination,99,1,4,13,25,5.0,100,7,3,2,0,4,Progress,Authority
9143,9143,d84ebe55-dcc1-4be1-b2b3-f9297cf91e21,4,Indonesia,False,Domination,98,1,5,12,57,6.0,100,7,3,2,0,4,Progress,Authority
9144,9144,d861e2d1-4908-49bb-8244-bb63b142bfe7,1,Rome,False,Domination,95,1,6,9,81,7.0,100,9,6,2,0,4,Tradition,Tradition
9145,9145,d861e2d1-4908-49bb-8244-bb63b142bfe7,2,The Celts,True,Domination,93,1,4,13,18,6.0,100,7,3,2,0,3,Progress,Authority
9146,9146,d861e2d1-4908-49bb-8244-bb63b142bfe7,3,Morocco,False,Domination,97,1,7,13,7,5.0,100,8,6,0,0,3,Tradition,Tradition
9147,9147,d861e2d1-4908-49bb-8244-bb63b142bfe7,4,Sweden,False,Domination,103,1,6,13,41,6.0,91,8,3,0,0,4,Authority,Tradition
9148,9148,d868e4b3-7fd4-4954-8591-b659e4a25bfc,1,Persia,False,Domination,179,2,7,25,61,2.0,100,8,6,3,0,6,Authority,Tradition
9149,9149,d868e4b3-7fd4-4954-8591-b659e4a25bfc,2,Byzantium,False,Domination,92,1,4,13,74,5.0,100,7,3,2,0,4,Progress,Tradition
9150,9150,d868e4b3-7fd4-4954-8591-b659e4a25bfc,3,The Inca,True,Domination,95,1,4,13,16,8.0,100,7,3,2,0,4,Progress,Progress
9151,9151,d868e4b3-7fd4-4954-8591-b659e4a25bfc,4,Mongolia,False,Domination,99,1,5,9,157,5.0,100,7,3,2,0,5,Authority,Authority
9152,9152,d87caefb-a2f4-410a-a681-1a31504c479b,1,Sweden,False,Domination,101,1,5,13,38,8.0,100,7,3,3,0,4,Authority,Tradition
9153,9153,d87caefb-a2f4-410a-a681-1a31504c479b,2,Morocco,False,Domination,103,1,7,13,71,9.0,92,9,7,5,0,4,Tradition,Authority
9154,9154,d87caefb-a2f4-410a-a681-1a31504c479b,3,China,False,Domination,94,1,5,13,73,5.0,100,7,3,2,0,4,Progress,Authority
9155,9155,d87caefb-a2f4-410a-a681-1a31504c479b,4,The Inca,True,Domination,97,1,4,13,54,7.0,100,9,3,0,0,4,Progress,Progress
9156,9156,da3d7afe-261e-4115-af60-195ac27e5659,1,Persia,False,Cultural,107,1,6,13,55,2.0,100,9,6,0,0,5,Tradition,Tradition
9157,9157,da3d7afe-261e-4115-af60-195ac27e5659,2,Rome,True,Cultural,102,1,4,17,142,7.0,100,7,3,2,0,4,Authority,Authority
9158,9158,da3d7afe-261e-4115-af60-195ac27e5659,3,Siam,False,Cultural,102,1,7,9,62,5.0,100,9,6,2,0,5,Tradition,Tradition
9159,9159,da3d7afe-261e-4115-af60-195ac27e5659,4,Mongolia,False,Cultural,103,1,4,13,45,7.0,100,7,3,2,0,5,Authority,Authority
9160,9160,da5f24e4-e878-4db5-8ff9-84446ef0ca9c,1,Russia,True,Domination,115,1,6,18,31,1.0,100,8,6,2,0,5,Tradition,Authority
9161,9161,da5f24e4-e878-4db5-8ff9-84446ef0ca9c,2,Assyria,False,Domination,100,1,4,9,43,3.0,100,7,3,2,0,5,Authority,Authority
9162,9162,da5f24e4-e878-4db5-8ff9-84446ef0ca9c,3,The Zulus,False,Domination,107,1,6,13,31,2.0,100,9,3,0,0,5,Authority,Tradition
9163,9163,da5f24e4-e878-4db5-8ff9-84446ef0ca9c,4,Brazil,False,Domination,100,1,8,9,62,8.0,87,9,8,5,0,4,Tradition,Authority
9164,9164,da6a10c7-4188-4803-98cd-0f5ed0910b78,1,The Celts,False,Cultural,107,1,7,9,54,1.0,92,8,6,2,0,5,Tradition,Tradition
9165,9165,da6a10c7-4188-4803-98cd-0f5ed0910b78,2,China,True,Cultural,93,1,5,9,80,3.0,100,7,5,2,0,4,Tradition,Progress
9166,9166,da6a10c7-4188-4803-98cd-0f5ed0910b78,3,Poland,False,Cultural,101,1,7,9,57,6.0,100,8,6,0,0,4,Tradition,Tradition
9167,9167,da6a10c7-4188-4803-98cd-0f5ed0910b78,4,The Iroquois,False,Cultural,117,1,8,17,45,5.0,87,8,3,0,0,5,Authority,Authority
9168,9168,da9ae69d-14ff-40b3-ab74-ac4c5af67463,1,Siam,False,Cultural,146,1,8,10,64,8.0,87,9,7,0,0,6,Progress,Tradition
9169,9169,da9ae69d-14ff-40b3-ab74-ac4c5af67463,2,Russia,False,Cultural,90,1,4,9,15,6.0,100,7,3,2,0,4,Progress,Authority
9170,9170,da9ae69d-14ff-40b3-ab74-ac4c5af67463,3,The Shoshone,True,Cultural,104,1,5,21,77,4.0,100,7,3,2,0,4,Progress,Progress
9171,9171,da9ae69d-14ff-40b3-ab74-ac4c5af67463,4,Japan,False,Cultural,100,1,5,9,17,5.0,100,7,3,2,0,5,Authority,Authority
9172,9172,db789e37-3c0b-4c4d-8188-29d550323d88,1,The Celts,False,Diplomatic,166,2,7,17,41,2.0,100,7,5,8,0,6,Progress,Authority
9173,9173,db789e37-3c0b-4c4d-8188-29d550323d88,2,Siam,True,Diplomatic,102,1,5,17,56,9.0,100,7,3,2,0,4,Progress,Authority
9174,9174,db789e37-3c0b-4c4d-8188-29d550323d88,3,Indonesia,False,Diplomatic,90,1,4,9,21,5.0,100,7,3,2,0,4,Progress,Authority
9175,9175,db789e37-3c0b-4c4d-8188-29d550323d88,4,Egypt,False,Diplomatic,97,1,4,17,72,6.0,100,7,3,3,0,4,Progress,Authority
9176,9176,dc42a210-e25b-4212-983e-33027caa5bf4,1,Korea,False,Domination,94,1,4,13,64,5.0,100,7,3,2,0,4,Progress,Authority
9177,9177,dc42a210-e25b-4212-983e-33027caa5bf4,2,Assyria,True,Domination,113,1,6,21,36,4.0,100,8,3,0,0,5,Authority,Tradition
9178,9178,dc42a210-e25b-4212-983e-33027caa5bf4,3,Poland,False,Domination,98,1,6,13,26,7.0,100,8,6,2,0,4,Tradition,Tradition
9179,9179,dc42a210-e25b-4212-983e-33027caa5bf4,4,Russia,False,Domination,95,1,5,9,71,9.0,100,7,3,2,0,4,Progress,Authority
9180,9180,dcf6c7a2-b655-4dab-ae28-f73e19575bfb,1,Sweden,False,Diplomatic,145,1,7,14,84,3.0,100,9,6,2,0,6,Authority,Tradition
9181,9181,dcf6c7a2-b655-4dab-ae28-f73e19575bfb,2,Carthage,True,Diplomatic,97,1,4,13,35,6.0,100,7,3,0,0,4,Progress,Authority
9182,9182,dcf6c7a2-b655-4dab-ae28-f73e19575bfb,3,The Inca,False,Diplomatic,101,1,5,13,12,5.0,100,8,3,2,0,4,Progress,Progress
9183,9183,dcf6c7a2-b655-4dab-ae28-f73e19575bfb,4,Russia,False,Diplomatic,61,1,4,12,63,7.0,100,7,3,0,0,4,Progress,Authority
9184,9184,dd0680d8-64cd-455d-af95-68dbb0507a46,1,Korea,False,Domination,162,2,5,17,100,2.0,100,8,6,5,0,6,Progress,Authority
9185,9185,dd0680d8-64cd-455d-af95-68dbb0507a46,2,Byzantium,False,Domination,93,1,6,13,82,9.0,100,8,6,2,0,3,Tradition,Tradition
9186,9186,dd0680d8-64cd-455d-af95-68dbb0507a46,3,Japan,True,Domination,101,1,5,9,77,11.0,100,7,3,3,0,5,Authority,Authority
9187,9187,dd0680d8-64cd-455d-af95-68dbb0507a46,4,The Zulus,False,Domination,97,1,4,13,78,3.0,100,7,3,0,0,4,Authority,Authority
9188,9188,dd7ea001-b036-492d-be6a-b6dd44786169,1,The Inca,True,Science,205,2,6,26,45,5.0,100,9,5,7,0,6,Tradition,Authority
9189,9189,dd7ea001-b036-492d-be6a-b6dd44786169,2,Assyria,False,Science,92,1,4,9,19,2.0,100,7,3,2,0,4,Authority,Authority
9190,9190,dd7ea001-b036-492d-be6a-b6dd44786169,3,Greece,False,Science,103,1,7,13,31,5.0,100,8,6,2,0,4,Tradition,Authority
9191,9191,dd7ea001-b036-492d-be6a-b6dd44786169,4,Polynesia,False,Science,92,1,5,9,80,7.0,100,7,3,2,0,4,Progress,Authority
9192,9192,dd8d69ce-b405-4fcd-bad2-f371240c67a9,1,Russia,True,Domination,107,1,7,21,67,3.0,100,8,6,2,0,4,Tradition,Authority
9193,9193,dd8d69ce-b405-4fcd-bad2-f371240c67a9,2,China,False,Domination,103,1,6,9,72,5.0,100,8,6,2,0,5,Tradition,Tradition
9194,9194,dd8d69ce-b405-4fcd-bad2-f371240c67a9,3,Brazil,False,Domination,97,1,7,9,73,5.0,92,8,6,0,0,4,Tradition,Tradition
9195,9195,dd8d69ce-b405-4fcd-bad2-f371240c67a9,4,Korea,False,Domination,92,1,4,9,47,5.0,100,7,3,0,0,4,Progress,Tradition
9196,9196,dde942b5-51c4-48d7-8a65-f5fb8862cc09,1,The Shoshone,True,Cultural,114,1,6,20,12,4.0,100,8,6,2,0,4,Tradition,Progress
9197,9197,dde942b5-51c4-48d7-8a65-f5fb8862cc09,2,Austria,False,Cultural,103,1,6,9,79,5.0,100,8,6,2,0,5,Tradition,Authority
9198,9198,dde942b5-51c4-48d7-8a65-f5fb8862cc09,3,Russia,False,Cultural,58,1,4,9,29,5.0,100,7,3,0,0,4,Progress,Tradition
9199,9199,dde942b5-51c4-48d7-8a65-f5fb8862cc09,4,Denmark,False,Cultural,101,1,6,9,17,10.0,100,8,4,0,0,5,Authority,Tradition
9200,9200,de8fdfeb-5b15-4280-8704-001dc1dfd632,1,Arabia,False,Domination,96,1,4,13,63,5.0,100,7,3,2,0,4,Progress,Authority
9201,9201,de8fdfeb-5b15-4280-8704-001dc1dfd632,2,Babylon,False,Domination,97,1,6,9,29,5.0,100,8,7,2,0,4,Tradition,Authority
9202,9202,de8fdfeb-5b15-4280-8704-001dc1dfd632,3,India,True,Domination,98,1,5,13,82,8.0,100,7,3,3,0,4,Progress,Authority
9203,9203,de8fdfeb-5b15-4280-8704-001dc1dfd632,4,The Netherlands,False,Domination,84,1,4,9,11,9.0,100,7,5,0,0,3,Progress,Progress
9204,9204,df6fc0e5-39dd-47a6-85e1-713664fc2ddc,1,Venice,False,Domination,95,1,6,9,26,7.0,100,8,6,2,0,4,Tradition,Tradition
9205,9205,df6fc0e5-39dd-47a6-85e1-713664fc2ddc,2,England,True,Domination,127,2,5,16,62,6.0,100,7,3,2,0,6,Authority,Authority
9206,9206,df6fc0e5-39dd-47a6-85e1-713664fc2ddc,3,Songhai,False,Domination,101,1,4,17,64,4.0,100,7,3,2,0,4,Authority,Authority
9207,9207,df6fc0e5-39dd-47a6-85e1-713664fc2ddc,4,Rome,False,Domination,87,1,3,9,107,7.0,100,7,3,3,0,4,Authority,Authority
9208,9208,e260ecec-275e-419a-905a-6ce035e1a759,1,The Shoshone,False,Diplomatic,104,1,6,15,43,7.0,100,8,6,2,0,4,Tradition,Progress
9209,9209,e260ecec-275e-419a-905a-6ce035e1a759,2,The Iroquois,True,Diplomatic,107,1,7,13,32,5.0,85,8,3,2,0,5,Authority,Authority
9210,9210,e260ecec-275e-419a-905a-6ce035e1a759,3,Austria,False,Diplomatic,100,1,6,13,38,6.0,100,8,6,0,0,4,Tradition,Authority
9211,9211,e260ecec-275e-419a-905a-6ce035e1a759,4,Assyria,False,Diplomatic,99,1,5,9,15,4.0,100,7,3,0,0,5,Authority,Tradition
9212,9212,e35f6156-d3a5-475c-b98d-879287410a22,1,The Netherlands,False,Domination,167,1,5,14,47,6.0,100,7,8,2,0,5,Progress,Progress
9213,9213,e35f6156-d3a5-475c-b98d-879287410a22,2,Spain,False,Domination,103,1,6,9,21,6.0,100,8,3,2,0,5,Authority,Authority
9214,9214,e35f6156-d3a5-475c-b98d-879287410a22,3,Arabia,False,Domination,88,1,4,13,63,6.0,100,7,3,2,0,3,Progress,Authority
9215,9215,e35f6156-d3a5-475c-b98d-879287410a22,4,Sweden,True,Domination,127,2,5,20,65,4.0,100,8,3,2,0,5,Authority,Tradition
9216,9216,e408fca9-9a09-456d-809e-9e1dee80a2a0,1,The Iroquois,True,Domination,101,1,7,9,17,3.0,85,8,4,2,0,4,Authority,Authority
9217,9217,e408fca9-9a09-456d-809e-9e1dee80a2a0,2,The Aztecs,False,Domination,115,1,5,17,67,7.0,100,7,3,2,0,6,Authority,Authority
9218,9218,e408fca9-9a09-456d-809e-9e1dee80a2a0,3,The Zulus,False,Domination,114,2,5,16,27,8.0,100,7,3,0,0,4,Authority,Tradition
9219,9219,e408fca9-9a09-456d-809e-9e1dee80a2a0,4,Babylon,False,Domination,84,1,4,9,80,5.0,100,7,3,2,0,3,Progress,Authority
9220,9220,e408fef3-035d-47b2-93da-13da4aa93889,1,Songhai,True,Domination,100,1,7,13,22,4.0,100,9,6,0,0,4,Tradition,Authority
9221,9221,e408fef3-035d-47b2-93da-13da4aa93889,2,Brazil,False,Domination,94,1,5,9,44,5.0,100,7,5,2,0,4,Tradition,Progress
9222,9222,e408fef3-035d-47b2-93da-13da4aa93889,3,Sweden,False,Domination,125,2,6,16,29,8.0,100,9,3,4,0,5,Authority,Tradition
9223,9223,e408fef3-035d-47b2-93da-13da4aa93889,4,Austria,False,Domination,92,1,7,9,13,5.0,100,8,6,2,0,3,Tradition,Authority
9224,9224,e479420a-c966-4b98-8e3d-d3e9800d8b35,1,England,False,Cultural,180,2,9,26,173,6.0,77,9,7,5,0,6,Authority,Authority
9225,9225,e479420a-c966-4b98-8e3d-d3e9800d8b35,2,The Iroquois,False,Cultural,94,1,5,9,44,7.0,100,7,3,2,0,4,Authority,Authority
9226,9226,e479420a-c966-4b98-8e3d-d3e9800d8b35,3,Mongolia,True,Cultural,117,1,4,9,29,5.0,100,7,3,5,0,4,Authority,Authority
9227,9227,e479420a-c966-4b98-8e3d-d3e9800d8b35,4,Greece,False,Cultural,120,2,7,16,29,5.0,100,8,6,2,0,4,Tradition,Authority
9228,9228,e4807f21-593b-48c7-a7b4-17854610cb58,1,Byzantium,False,Cultural,95,1,6,9,60,4.0,100,8,6,2,0,4,Tradition,Tradition
9229,9229,e4807f21-593b-48c7-a7b4-17854610cb58,2,The Celts,False,Cultural,107,1,7,13,5,5.0,92,8,6,2,0,4,Tradition,Tradition
9230,9230,e4807f21-593b-48c7-a7b4-17854610cb58,3,The Zulus,False,Cultural,95,1,5,9,44,4.0,100,7,3,0,0,4,Authority,Tradition
9231,9231,e4807f21-593b-48c7-a7b4-17854610cb58,4,The Maya,True,Cultural,89,1,6,14,25,7.0,100,8,6,0,0,3,Tradition,Authority
9232,9232,e5e912a9-b34f-4d00-b58b-b1f57c4fef99,1,The Zulus,False,Diplomatic,103,1,7,13,23,4.0,100,8,6,2,0,4,Tradition,Authority
9233,9233,e5e912a9-b34f-4d00-b58b-b1f57c4fef99,2,Egypt,False,Diplomatic,101,1,7,13,47,8.0,100,8,6,3,0,4,Tradition,Authority
9234,9234,e5e912a9-b34f-4d00-b58b-b1f57c4fef99,3,The Shoshone,True,Diplomatic,109,1,7,18,50,9.0,100,8,6,2,0,4,Tradition,Progress
9235,9235,e5e912a9-b34f-4d00-b58b-b1f57c4fef99,4,The Inca,False,Diplomatic,100,1,5,13,48,4.0,100,7,3,2,0,4,Progress,Progress
9236,9236,e64ef5fa-36b1-4452-acf4-b24329437532,1,Egypt,True,Cultural,104,1,7,13,9,9.0,100,8,6,0,0,4,Tradition,Tradition
9237,9237,e64ef5fa-36b1-4452-acf4-b24329437532,2,The Zulus,False,Cultural,106,1,6,17,88,7.0,100,8,3,2,0,4,Authority,Authority
9238,9238,e64ef5fa-36b1-4452-acf4-b24329437532,3,The Celts,False,Cultural,96,1,6,9,80,9.0,100,8,6,2,0,4,Tradition,Authority
9239,9239,e64ef5fa-36b1-4452-acf4-b24329437532,4,Byzantium,False,Cultural,97,1,8,9,13,7.0,87,8,7,0,0,4,Tradition,Tradition
9240,9240,e7b68fdf-b8fe-4d0e-8c36-ed6f57e48681,1,Mongolia,False,Cultural,96,1,6,9,12,5.0,100,8,6,2,0,4,Tradition,Tradition
